"transformation_date","item_name","Transformation_ID","Lot_ID","farm_name","Harvesting_ID","product_desc","quantity","transformer_quantity","transfored_product_desc","lot_code_hyperlink","Subsequent_ID","is_contaminated"
"2022-04-05","basil","TR1287","1287","Orchard Valley Farm","H1287","Orchard Valley Farm,basil,6899,LBS",6899,286,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Orchard Valley Farm_1287","1287","false"
"2022-11-13","melons","TR1288","1288","roland farms","H1288","roland farms,melons,3545,LBS",3545,2271,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","roland farms_1288","1288","true"
"2023-01-25","arugula","TR1289","1289","Potomac Vegetable Farms","H1289","Potomac Vegetable Farms,arugula,2688,LBS",2688,4430,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Potomac Vegetable Farms_1289","1289","true"
"2021-11-04","Cucumbers","TR1290","1290","Stonehall Farm","H1290","Stonehall Farm,Cucumbers,4543,LBS",4543,2818,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Stonehall Farm_1290","1290","false"
"2022-06-03","spinach","TR1291","1291","Mena Farm","H1291","Mena Farm,spinach,1030,LBS",1030,2576,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Mena Farm_1291","1291","false"
"2021-11-12","lettuce","TR1292","1292","Hidden gems Farm","H1292","Hidden gems Farm,lettuce,392,LBS",392,2909,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Hidden gems Farm_1292","1292","false"
"2022-11-07","cilantro","TR1293","1293","Orchard Valley Farm","H1293","Orchard Valley Farm,cilantro,7287,LBS",7287,5122,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Orchard Valley Farm_1293","1293","false"
"2022-05-19","potato","TR1294","1294","Meadowlark Farm","H1294","Meadowlark Farm,potato,9087,LBS",9087,830,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Meadowlark Farm_1294","1294","false"
"2022-07-10","cilantro","TR1295","1295","Sunnydale Farm","H1295","Sunnydale Farm,cilantro,7873,LBS",7873,1106,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Sunnydale Farm_1295","1295","false"
"2023-01-21","lettuce","TR1296","1296","Mena Farm","H1296","Mena Farm,lettuce,754,LBS",754,8449,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Mena Farm_1296","1296","false"
"2022-08-10","bell peppers","TR1297","1297","Green Acres Farm","H1297","Green Acres Farm,bell peppers,5163,LBS",5163,935,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Green Acres Farm_1297","1297","false"
"2022-07-03","potato","TR1298","1298","Meadowlark Farm","H1298","Meadowlark Farm,potato,9068,LBS",9068,9808,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Meadowlark Farm_1298","1298","false"
"2022-06-08","spinach","TR1299","1299","Cerritos Farm","H1299","Cerritos Farm,spinach,1370,LBS",1370,2506,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Cerritos Farm_1299","1299","false"
"2022-03-03","melons","TR1300","1300","roland farms","H1300","roland farms,melons,3577,LBS",3577,8046,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","roland farms_1300","1300","false"
"2021-11-27","potato","TR1301","1301","Deep Root Farms","H1301","Deep Root Farms,potato,8751,LBS",8751,1027,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Deep Root Farms_1301","1301","true"
"2022-02-27","parsley","TR1302","1302","Meadowbrook Farm","H1302","Meadowbrook Farm,parsley,8073,LBS",8073,5709,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Meadowbrook Farm_1302","1302","false"
"2023-01-26","kale","TR1303","1303","Starview Farms","H1303","Starview Farms,kale,1948,LBS",1948,4704,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Starview Farms_1303","1303","false"
"2022-08-13","basil","TR1304","1304","Orchard Valley Farm","H1304","Orchard Valley Farm,basil,6897,LBS",6897,1977,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Orchard Valley Farm_1304","1304","false"
"2021-09-10","parsley","TR1305","1305","Meadowbrook Farm","H1305","Meadowbrook Farm,parsley,8006,LBS",8006,861,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Meadowbrook Farm_1305","1305","false"
"2021-08-17","Item","TR1306","1306","Red Barn Farms","H1306","Red Barn Farms,Item,9906,LBS",9906,4757,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Red Barn Farms_1306","1306","false"
"2022-04-27","cilantro","TR1307","1307","Sunnydale Farm","H1307","Sunnydale Farm,cilantro,7494,LBS",7494,4676,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Sunnydale Farm_1307","1307","false"
"2022-02-12","kale","TR1308","1308","Starview Farms","H1308","Starview Farms,kale,1812,LBS",1812,2464,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Starview Farms_1308","1308","false"
"2021-10-30","cilantro","TR1309","1309","Orchard Valley Farm","H1309","Orchard Valley Farm,cilantro,7244,LBS",7244,3610,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Orchard Valley Farm_1309","1309","false"
"2021-11-22","chili peppers","TR1310","1310","Harvest Moon Farms","H1310","Harvest Moon Farms,chili peppers,5839,LBS",5839,9506,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Harvest Moon Farms_1310","1310","false"
"2022-09-15","parsley","TR1311","1311","Meadowbrook Farm","H1311","Meadowbrook Farm,parsley,8059,LBS",8059,528,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Meadowbrook Farm_1311","1311","false"
"2023-01-31","basil","TR1312","1312","Orchard Valley Farm","H1312","Orchard Valley Farm,basil,7074,LBS",7074,3386,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Orchard Valley Farm_1312","1312","false"
"2022-03-23","parsley","TR1313","1313","Meadowbrook Farm","H1313","Meadowbrook Farm,parsley,8167,LBS",8167,865,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Meadowbrook Farm_1313","1313","false"
"2021-08-05","spinach","TR1314","1314","Mena Farm","H1314","Mena Farm,spinach,1053,LBS",1053,9830,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Mena Farm_1314","1314","false"
"2022-08-15","Item","TR1315","1315","Meadowlark Farm","H1315","Meadowlark Farm,Item,9396,LBS",9396,1548,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Meadowlark Farm_1315","1315","false"
"2021-08-26","basil","TR1316","1316","Orchard Valley Farm","H1316","Orchard Valley Farm,basil,7065,LBS",7065,4154,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Orchard Valley Farm_1316","1316","false"
"2022-11-01","Cucumbers","TR1317","1317","Stonehall Farm","H1317","Stonehall Farm,Cucumbers,4578,LBS",4578,6465,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Stonehall Farm_1317","1317","false"
"2022-05-10","chili peppers","TR1318","1318","Harvest Moon Farms","H1318","Harvest Moon Farms,chili peppers,6148,LBS",6148,928,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Harvest Moon Farms_1318","1318","false"
"2022-08-24","basil","TR1319","1319","Sweetwater Farm ","H1319","Sweetwater Farm ,basil,6821,LBS",6821,6817,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Sweetwater Farm _1319","1319","false"
"2022-08-29","melons","TR1320","1320","roland farms","H1320","roland farms,melons,3429,LBS",3429,3409,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","roland farms_1320","1320","false"
"2023-01-11","melons","TR1321","1321","roland farms","H1321","roland farms,melons,3407,LBS",3407,6159,"ACME BRAND, FROZEN SALAD, 25 LB CASE","roland farms_1321","1321","true"
"2021-11-16","melons","TR1322","1322","scissortail farms","H1322","scissortail farms,melons,3014,LBS",3014,5243,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","scissortail farms_1322","1322","true"
"2021-10-04","arugula","TR1323","1323","Potomac Vegetable Farms","H1323","Potomac Vegetable Farms,arugula,2437,LBS",2437,1311,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Potomac Vegetable Farms_1323","1323","true"
"2022-11-11","Cucumbers","TR1324","1324","Stonehall Farm","H1324","Stonehall Farm,Cucumbers,4543,LBS",4543,963,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Stonehall Farm_1324","1324","false"
"2022-08-20","cilantro","TR1325","1325","Sunnydale Farm","H1325","Sunnydale Farm,cilantro,7536,LBS",7536,6961,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Sunnydale Farm_1325","1325","false"
"2022-04-18","kale","TR1326","1326","Cerritos Farm","H1326","Cerritos Farm,kale,1615,LBS",1615,1450,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Cerritos Farm_1326","1326","false"
"2022-06-19","Item","TR1327","1327","Red Barn Farms","H1327","Red Barn Farms,Item,9936,LBS",9936,640,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Red Barn Farms_1327","1327","false"
"2022-09-17","Tomatoes","TR1328","1328","Burnt Mill Farm","H1328","Burnt Mill Farm,Tomatoes,3867,LBS",3867,6133,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Burnt Mill Farm_1328","1328","false"
"2023-02-28","basil","TR1329","1329","Sweetwater Farm ","H1329","Sweetwater Farm ,basil,6548,LBS",6548,5934,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Sweetwater Farm _1329","1329","false"
"2022-04-28","Item","TR1330","1330","Red Barn Farms","H1330","Red Barn Farms,Item,9605,LBS",9605,5910,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Red Barn Farms_1330","1330","false"
"2021-08-24","cilantro","TR1331","1331","Orchard Valley Farm","H1331","Orchard Valley Farm,cilantro,7234,LBS",7234,2176,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Orchard Valley Farm_1331","1331","true"
"2022-02-04","chili peppers","TR1332","1332","Harvest Moon Farms","H1332","Harvest Moon Farms,chili peppers,6267,LBS",6267,5655,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Harvest Moon Farms_1332","1332","false"
"2022-09-15","Cucumbers","TR1333","1333","Green Acres Farm","H1333","Green Acres Farm,Cucumbers,4888,LBS",4888,5039,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Green Acres Farm_1333","1333","false"
"2023-01-25","lettuce","TR1334","1334","Hidden gems Farm","H1334","Hidden gems Farm,lettuce,466,LBS",466,3576,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Hidden gems Farm_1334","1334","false"
"2021-10-28","cilantro","TR1335","1335","Sunnydale Farm","H1335","Sunnydale Farm,cilantro,7876,LBS",7876,4911,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Sunnydale Farm_1335","1335","false"
"2021-12-15","lettuce","TR1336","1336","Hidden gems Farm","H1336","Hidden gems Farm,lettuce,308,LBS",308,2726,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Hidden gems Farm_1336","1336","true"
"2022-04-29","melons","TR1337","1337","scissortail farms","H1337","scissortail farms,melons,2930,LBS",2930,8453,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","scissortail farms_1337","1337","false"
"2022-04-15","chili peppers","TR1338","1338","Harvest Moon Farms","H1338","Harvest Moon Farms,chili peppers,6012,LBS",6012,5787,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Harvest Moon Farms_1338","1338","false"
"2021-08-15","bell peppers","TR1339","1339","Sunny Fields Farm ","H1339","Sunny Fields Farm ,bell peppers,5664,LBS",5664,3469,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Sunny Fields Farm _1339","1339","false"
"2021-10-09","parsley","TR1340","1340","Meadowbrook Farm","H1340","Meadowbrook Farm,parsley,8419,LBS",8419,6312,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Meadowbrook Farm_1340","1340","false"
"2022-02-19","spinach","TR1341","1341","Cerritos Farm","H1341","Cerritos Farm,spinach,1243,LBS",1243,3697,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Cerritos Farm_1341","1341","false"
"2022-01-05","parsley","TR1342","1342","Meadowbrook Farm","H1342","Meadowbrook Farm,parsley,8178,LBS",8178,4190,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Meadowbrook Farm_1342","1342","false"
"2022-12-20","parsley","TR1343","1343","Meadowbrook Farm","H1343","Meadowbrook Farm,parsley,8254,LBS",8254,3535,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Meadowbrook Farm_1343","1343","true"
"2023-01-11","bell peppers","TR1344","1344","Sunny Fields Farm ","H1344","Sunny Fields Farm ,bell peppers,5653,LBS",5653,8795,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Sunny Fields Farm _1344","1344","false"
"2021-11-13","cilantro","TR1345","1345","Orchard Valley Farm","H1345","Orchard Valley Farm,cilantro,7194,LBS",7194,678,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Orchard Valley Farm_1345","1345","false"
"2021-12-11","basil","TR1346","1346","Sweetwater Farm ","H1346","Sweetwater Farm ,basil,6636,LBS",6636,2804,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Sweetwater Farm _1346","1346","false"
"2022-11-07","kale","TR1347","1347","Starview Farms","H1347","Starview Farms,kale,1677,LBS",1677,3128,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Starview Farms_1347","1347","false"
"2021-08-02","basil","TR1348","1348","Orchard Valley Farm","H1348","Orchard Valley Farm,basil,7049,LBS",7049,5751,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Orchard Valley Farm_1348","1348","false"
"2022-07-15","arugula","TR1349","1349","scissortail farms","H1349","scissortail farms,arugula,2765,LBS",2765,5951,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","scissortail farms_1349","1349","true"
"2022-07-05","cilantro","TR1350","1350","Sunnydale Farm","H1350","Sunnydale Farm,cilantro,7801,LBS",7801,659,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Sunnydale Farm_1350","1350","false"
"2022-09-06","melons","TR1351","1351","roland farms","H1351","roland farms,melons,3592,LBS",3592,1855,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","roland farms_1351","1351","false"
"2022-09-03","melons","TR1352","1352","roland farms","H1352","roland farms,melons,3335,LBS",3335,3938,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","roland farms_1352","1352","false"
"2021-08-10","kale","TR1353","1353","Starview Farms","H1353","Starview Farms,kale,1786,LBS",1786,6626,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Starview Farms_1353","1353","false"
"2021-11-19","Tomatoes","TR1354","1354","Stonehall Farm","H1354","Stonehall Farm,Tomatoes,4323,LBS",4323,2951,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Stonehall Farm_1354","1354","false"
"2021-08-14","arugula","TR1355","1355","Potomac Vegetable Farms","H1355","Potomac Vegetable Farms,arugula,2336,LBS",2336,3000,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Potomac Vegetable Farms_1355","1355","false"
"2022-11-30","spinach","TR1356","1356","Cerritos Farm","H1356","Cerritos Farm,spinach,1467,LBS",1467,9556,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Cerritos Farm_1356","1356","false"
"2022-11-26","lettuce","TR1357","1357","Mena Farm","H1357","Mena Farm,lettuce,706,LBS",706,5523,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Mena Farm_1357","1357","false"
"2022-08-13","bell peppers","TR1358","1358","Green Acres Farm","H1358","Green Acres Farm,bell peppers,5069,LBS",5069,7862,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Green Acres Farm_1358","1358","true"
"2022-09-27","basil","TR1359","1359","Sweetwater Farm ","H1359","Sweetwater Farm ,basil,6651,LBS",6651,7509,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Sweetwater Farm _1359","1359","true"
"2021-11-04","arugula","TR1360","1360","Potomac Vegetable Farms","H1360","Potomac Vegetable Farms,arugula,2363,LBS",2363,596,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Potomac Vegetable Farms_1360","1360","false"
"2021-08-19","cilantro","TR1361","1361","Orchard Valley Farm","H1361","Orchard Valley Farm,cilantro,7352,LBS",7352,5368,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Orchard Valley Farm_1361","1361","false"
"2022-01-09","arugula","TR1362","1362","Potomac Vegetable Farms","H1362","Potomac Vegetable Farms,arugula,2256,LBS",2256,3551,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Potomac Vegetable Farms_1362","1362","false"
"2022-08-14","Tomatoes","TR1363","1363","Burnt Mill Farm","H1363","Burnt Mill Farm,Tomatoes,4009,LBS",4009,6184,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Burnt Mill Farm_1363","1363","false"
"2022-06-13","chili peppers","TR1364","1364","Harvest Moon Farms","H1364","Harvest Moon Farms,chili peppers,6261,LBS",6261,2975,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Harvest Moon Farms_1364","1364","false"
"2022-07-15","spinach","TR1365","1365","Cerritos Farm","H1365","Cerritos Farm,spinach,1245,LBS",1245,678,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Cerritos Farm_1365","1365","false"
"2022-07-01","potato","TR1366","1366","Deep Root Farms","H1366","Deep Root Farms,potato,8838,LBS",8838,8336,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Deep Root Farms_1366","1366","false"
"2022-07-17","basil","TR1367","1367","Orchard Valley Farm","H1367","Orchard Valley Farm,basil,6888,LBS",6888,6299,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Orchard Valley Farm_1367","1367","false"
"2022-02-26","cilantro","TR1368","1368","Orchard Valley Farm","H1368","Orchard Valley Farm,cilantro,7205,LBS",7205,6507,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Orchard Valley Farm_1368","1368","false"
"2022-11-11","melons","TR1369","1369","scissortail farms","H1369","scissortail farms,melons,3061,LBS",3061,6614,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","scissortail farms_1369","1369","false"
"2022-04-08","bell peppers","TR1370","1370","Green Acres Farm","H1370","Green Acres Farm,bell peppers,5267,LBS",5267,7744,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Green Acres Farm_1370","1370","false"
"2023-02-19","kale","TR1371","1371","Starview Farms","H1371","Starview Farms,kale,1881,LBS",1881,3067,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Starview Farms_1371","1371","true"
"2022-12-29","chili peppers","TR1372","1372","Harvest Moon Farms","H1372","Harvest Moon Farms,chili peppers,6218,LBS",6218,8921,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Harvest Moon Farms_1372","1372","false"
"2022-06-11","Tomatoes","TR1373","1373","Burnt Mill Farm","H1373","Burnt Mill Farm,Tomatoes,4030,LBS",4030,3731,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Burnt Mill Farm_1373","1373","false"
"2021-11-21","parsley","TR1374","1374","Meadowbrook Farm","H1374","Meadowbrook Farm,parsley,8025,LBS",8025,7587,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Meadowbrook Farm_1374","1374","false"
"2022-09-10","spinach","TR1375","1375","Mena Farm","H1375","Mena Farm,spinach,1042,LBS",1042,244,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Mena Farm_1375","1375","true"
"2023-01-26","spinach","TR1376","1376","Cerritos Farm","H1376","Cerritos Farm,spinach,1356,LBS",1356,3927,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Cerritos Farm_1376","1376","false"
"2022-10-14","spinach","TR1377","1377","Cerritos Farm","H1377","Cerritos Farm,spinach,1482,LBS",1482,249,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Cerritos Farm_1377","1377","false"
"2022-05-10","parsley","TR1378","1378","Meadowbrook Farm","H1378","Meadowbrook Farm,parsley,8193,LBS",8193,5850,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Meadowbrook Farm_1378","1378","false"
"2021-08-10","Tomatoes","TR1379","1379","Burnt Mill Farm","H1379","Burnt Mill Farm,Tomatoes,3781,LBS",3781,4561,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Burnt Mill Farm_1379","1379","false"
"2022-03-26","potato","TR1380","1380","Deep Root Farms","H1380","Deep Root Farms,potato,8744,LBS",8744,4980,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Deep Root Farms_1380","1380","true"
"2022-03-03","arugula","TR1381","1381","Potomac Vegetable Farms","H1381","Potomac Vegetable Farms,arugula,2658,LBS",2658,1381,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Potomac Vegetable Farms_1381","1381","false"
"2022-07-31","potato","TR1382","1382","Deep Root Farms","H1382","Deep Root Farms,potato,8634,LBS",8634,2789,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Deep Root Farms_1382","1382","true"
"2022-07-21","chili peppers","TR1383","1383","Harvest Moon Farms","H1383","Harvest Moon Farms,chili peppers,5873,LBS",5873,9172,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Harvest Moon Farms_1383","1383","false"
"2021-12-21","chili peppers","TR1384","1384","Sweetwater Farm ","H1384","Sweetwater Farm ,chili peppers,6378,LBS",6378,1968,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Sweetwater Farm _1384","1384","false"
"2022-08-15","spinach","TR1385","1385","Mena Farm","H1385","Mena Farm,spinach,1002,LBS",1002,3517,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Mena Farm_1385","1385","false"
"2022-06-13","kale","TR1386","1386","Cerritos Farm","H1386","Cerritos Farm,kale,1579,LBS",1579,405,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Cerritos Farm_1386","1386","false"
"2021-09-28","kale","TR1387","1387","Starview Farms","H1387","Starview Farms,kale,2115,LBS",2115,5321,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Starview Farms_1387","1387","false"
"2023-02-01","Tomatoes","TR1388","1388","Stonehall Farm","H1388","Stonehall Farm,Tomatoes,4303,LBS",4303,4508,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Stonehall Farm_1388","1388","true"
"2022-11-03","melons","TR1389","1389","roland farms","H1389","roland farms,melons,3552,LBS",3552,1748,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","roland farms_1389","1389","false"
"2023-02-21","potato","TR1390","1390","Deep Root Farms","H1390","Deep Root Farms,potato,8877,LBS",8877,2272,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Deep Root Farms_1390","1390","false"
